weight;word;color;url
478;<distributor, subject, Entertainment_companies_established_in_1935>;;
512;<distributor, subject, Mass_media_companies_established_in_1935>;;
411;<distributor, predecessor, Fox_Film>;;
399;<distributor, subject, Disney_production_studios>;;
432;<distributor, subject, 1935_establishments_in_California>;;
357;<distributor, subject, Disney_acquisitions>;;
357;<distributor, isPrimaryTopicOf, 20th_Century_Studios>;;
564;<musicComposer, subject, Jewish_American_classical_composers>;;
357;<distributor, subject, Century_City,_Los_Angeles>;;
1058;<starring, Al_Pacino>;;
263;<starring, Gary_Oldman>;;
2194;<subject, Films_shot_at_Pinewood_Studios>;;
1847;<subject, Fictional-language_films>;;
404;<subject, French_films>;;
792;<cinematography, Adrian_Biddle>;;
400;<subject, Morgan_Creek_Productions_films>;;
940;<subject, Films_about_the_American_Mafia>;;
1795;<distributor, Warner_Bros._Pictures>;;
159;<subject, 1987_comedy_films>;;
114;<subject, Films_shot_in_Montreal>;;
747;<subject, Films_whose_director_won_the_Best_Direction_BAFTA_Award>;;
391;<starring, Ed_Harris>;;
4271;<subject, American_science_fiction_war_films>;;
9297;<subject, United_States_National_Film_Registry_films>;;
506;<subject, Films_shot_in_Texas>;;
196;<starring, Dennis_Quaid>;;
848;<subject, Films_set_in_Miami>;;
150;<starring, Charlton_Heston>;;
184;<starring, James_Woods>;;
534;<subject, World_War_II_films>;;
1838;<starring, Tom_Hanks>;;
174;<starring, Ian_Holm>;;
1172;<subject, Films_shot_in_London>;;
226;<subject, English-language_French_films>;;
2004;<subject, Films_set_in_the_future>;;
213;<subject, 1980s_monster_movies>;;
1670;<subject, Films_scored_by_James_Horner>;;
303;<subject, 1986_horror_films>;;
1219;<producer, Gale_Anne_Hurd>;;
1632;<music, James_Horner>;;
1330;<subject, Girls_with_guns_films>;;
1054;<subject, American_science_fiction_horror_films>;;
1564;<musicComposer, James_Horner>;;
929;<subject, American_science_fiction_thriller_films>;;
552;<starring, Sigourney_Weaver>;;
750;<subject, Films_produced_by_Gale_Anne_Hurd>;;
4282;<subject, American_science_fiction_adventure_films>;;
520;<subject, American_road_movies>;;
189;<subject, Films_shot_in_Michigan>;;
301;<starring, Dennis_Hopper>;;
1881;<rev, AllMusic>;;
586;<starring, Val_Kilmer>;;
1484;<subject, American_black_comedy_films>;;
430;<music, Hans_Zimmer>;;
241;<starring, Christian_Slater>;;
257;<starring, Patricia_Arquette>;;
391;<subject, 1990s_road_movies>;;
795;<musicComposer, Hans_Zimmer>;;
299;<subject, 1990s_thriller_films>;;
820;<subject, 1990s_black_comedy_films>;;
52;<subject, 1990s_romantic_thriller_films>;;
165;<subject, Films_set_in_Detroit>;;
509;<starring, Christopher_Walken>;;
773;<subject, Films_scored_by_Hans_Zimmer>;;
384;<subject, 1993_comedy_films>;;
1876;<subject, Fictional_portrayals_of_the_Los_Angeles_Police_Department>;;
161;<subject, Murder_in_films>;;
254;<starring, subject, 21st-century_American_rappers>;;
606;<starring, subject, 1976_births>;;
1196;<starring, subject, 1972_births>;;
674;<starring, subject, Commanders_of_the_Order_of_the_British_Empire>;;
1352;<starring, subject, American_environmentalists>;;
717;<distributor, subject, Sony_subsidiaries>;;
662;<distributor, parentCompany, Sony_Pictures>;;
701;<distributor, subject, Sony_Pictures_Entertainment>;;
788;<distributor, subject, American_brands>;;
616;<distributor, subject, Sony_Pictures_Entertainment_Motion_Picture_Group>;;
2365;<starring, subject, American_people_of_German_descent>;;
247;<starring, subject, 1977_births>;;
2300;<productionCompany, industry, Film>;;
106;<productionCompany, subject, Entertainment_companies_of_the_United_States>;;
301;<productionCompany, industry, Motion_picture>;;
65;<studio, industry, Motion_picture>;;
319;<starring, birthPlace, Washington,_D.C.>;;
31;<starring, subject, People_awarded_a_black_belt_in_Brazilian_jiu-jitsu>;;
209;<starring, subject, American_people_of_Swiss_descent>;;
149;<starring, subject, American_practitioners_of_Brazilian_jiu-jitsu>;;
325;<starring, subject, American_Christians>;;
22;<starring, subject, Male_actors_from_Kansas>;;
1035;<distributor, subject, Companies_based_in_Culver_City,_California>;;
1177;<starring, subject, Male_actors_from_New_York_(state)>;;
662;<subject, core#broader, Films_based_on_works_by_American_writers>;;
1476;<starring, subject, Male_actors_from_California>;;
435;<subject, core#broader, Sony_Pictures_Entertainment_Motion_Picture_Group>;;
397;<subject, core#broader, Sony_Pictures_films>;;
2256;<starring, subject, American_people_of_Irish_descent>;;
1247;<subject, 1999_drama_films>;;
1379;<genre, Alternative_rock>;;
152;<starring, subject, 20th-century_American_women_writers>;;
35;<starring, subject, Alternative_rock_singers>;;
40;<starring, subject, People_from_Chelsea,_Manhattan>;;
781;<starring, subject, Best_Musical_or_Comedy_Actor_Golden_Globe_(television)_winners>;;
919;<starring, subject, 21st-century_American_musicians>;;
200;<subject, core#broader, American_psychological_films>;;
16;<starring, subject, Alternative_rock_guitarists>;;
60;<title, subject, Billboard_Hot_100_number-one_singles>;;
185;<genre, instrument, Electric_bass_guitar>;;
179;<genre, derivative, Alternative_country>;;
151;<genre, stylisticOrigins, Punk_rock>;;
185;<genre, instrument, Electronic_keyboards>;;
193;<genre, stylisticOrigin, Hardcore_punk>;;
144;<genre, musicSubgenre, College_rock>;;
171;<genre, musicSubgenre, Emo>;;
193;<genre, musicSubgenre, Post-grunge>;;
144;<genre, musicSubgenre, Post-Britpop>;;
208;<genre, stylisticOrigins, Hardcore_punk>;;
193;<genre, musicSubgenre, Post-rock>;;
151;<genre, musicSubgenre, Shoegazing>;;
164;<genre, isPrimaryTopicOf, Alternative_rock>;;
193;<genre, subject, Alternative_rock>;;
193;<genre, soundRecording, Alternative_rock__Sound__1>;;
205;<genre, musicFusionGenre, Alternative_dance>;;
215;<genre, musicFusionGenre, Alternative_R&B>;;
193;<genre, musicSubgenre, Grunge>;;
198;<genre, musicSubgenre, Dream_pop>;;
235;<genre, format, Ogg>;;
198;<genre, stylisticOrigin, Post-punk>;;
193;<genre, musicSubgenre, Geek_rock>;;
144;<genre, instrument, Acoustic_bass_guitar>;;
188;<genre, stylisticOrigin, New_wave_music>;;
229;<genre, instrument, Acoustic_guitar>;;
200;<genre, musicSubgenre, Noise_pop>;;
158;<genre, stylisticOrigins, Post-punk>;;
158;<genre, instrument, Electric_guitars>;;
200;<genre, musicSubgenre, Math_rock>;;
160;<genre, musicSubgenre, Post-punk_revival>;;
133;<genre, stylisticOrigins, New_wave_music>;;
144;<genre, musicSubgenre, Nu_gaze>;;
152;<genre, musicSubgenre, Britpop>;;
204;<genre, instrument, Synthesizers>;;
150;<genre, instrument, Singing_vocals>;;
198;<genre, musicSubgenre, Christian_alternative_rock>;;
144;<genre, musicSubgenre, Indie_rock>;;
135;<genre, derivative, Alternative_hip_hop>;;
71;<starring, subject, Autism_activists>;;
1511;<studio, industry, Film>;;
161;<starring, subject, Film_directors_from_Texas>;;
16;<starring, occupation, Model_(person)>;;
87;<editing, subject, 1955_births>;;
513;<starring, birthPlace, Canada>;;
16;<title, subject, 1999_singles>;;
132;<music, hometown, Los_Angeles>;;
115;<music, hometown, California>;;
147;<subject, core#broader, Films_shot_in_British_Columbia>;;
134;<subject, core#broader, Culture_of_Vancouver>;;
27;<starring, subject, Former_Latter_Day_Saints>;;
6;<starring, subject, People_from_Glendale,_California>;;
405;<starring, subject, Male_actors_from_Glendale,_California>;;
6;<starring, subject, American_Jeet_Kune_Do_practitioners>;;
20;<starring, subject, Christians_from_California>;;
6;<starring, subject, Philanthropists_from_California>;;
458;<starring, birthPlace, Glendale,_California>;;
6;<starring, subject, Road_incident_deaths_in_California>;;
2493;<writer, occupation, Screenwriter>;;
6;<starring, subject, Converts_to_Christianity>;;
2260;<distributor, Columbia_Pictures>;;
1681;<subject, Films_based_on_American_novels>;;
1406;<subject, Columbia_Pictures_films>;;
354;<subject, American_psychological_drama_films>;;
1135;<subject, Films_set_in_psychiatric_hospitals>;;
492;<subject, 1990s_sports_comedy_films>;;
649;<subject, American_sports_comedy_films>;;
650;<productionCompany, Universal_Pictures>;;
221;<studio, Universal_Pictures>;;
1603;<subject, American_teen_horror_films>;;
970;<subject, 2000_drama_films>;;
477;<editing, Don_Zimmerman_(film_editor)>;;
1155;<productionCompany, 20th_Century_Fox>;;
993;<subject, American_psychological_thriller_films>;;
669;<subject, 1990s_psychological_thriller_films>;;
242;<subject, Films_about_domestic_violence>;;
3043;<subject, American_slasher_films>;;
1256;<subject, 1998_comedy_films>;;
1352;<subject, Films_shot_in_New_Jersey>;;
899;<cinematography, Jack_N._Green>;;
570;<subject, Suicide_in_film>;;
517;<starring, Winona_Ryder>;;
534;<subject, Films_featuring_a_Best_Supporting_Actress_Golden_Globe-winning_performance>;;
221;<starring, Vanessa_Redgrave>;;
200;<subject, Films_set_in_1968>;;
455;<subject, Films_featuring_a_Best_Supporting_Actress_Academy_Award-winning_performance>;;
231;<starring, Whoopi_Goldberg>;;
625;<subject, Films_set_in_1967>;;
401;<subject, Films_set_in_Pennsylvania>;;
131;<subject, American_basketball_films>;;
716;<subject, Films_about_virginity>;;
470;<subject, Films_set_in_Michigan>;;
602;<type, Soundtrack>;;
724;<music, Thomas_Newman>;;
536;<subject, American_romantic_fantasy_films>;;
679;<subject, Films_scored_by_Thomas_Newman>;;
719;<musicComposer, Thomas_Newman>;;
142;<subject, Films_set_in_Connecticut>;;
196;<starring, Christopher_McDonald>;;
280;<subject, Films_about_filmmaking>;;
245;<subject, Fratricide_in_fiction>;;
222;<starring, Lance_Henriksen>;;
139;<subject, Country_music_films>;;
137;<starring, John_Goodman>;;
348;<subject, American_romantic_musical_films>;;
367;<subject, Films_shot_in_Georgia_(U.S._state)>;;
607;<subject, Films_shot_in_Massachusetts>;;
407;<subject, American_comedy_road_movies>;;
140;<subject, Films_about_trans_women>;;
215;<subject, 1994_LGBT-related_films>;;
874;<subject, Films_adapted_into_television_shows>;;
546;<subject, 1994_directorial_debut_films>;;
234;<producer, Morgan_Creek_Entertainment>;;
3868;<musicComposer, subject, American_classical_composers>;;
748;<starring, subject, 1970_births>;;
826;<starring, subject, Outstanding_Performance_by_a_Male_Actor_in_a_Supporting_Role_Screen_Actors_Guild_Award_winners>;;
883;<starring, subject, American_male_comedy_actors>;;
1656;<starring, subject, Audiobook_narrators>;;
2249;<starring, subject, American_people_of_French_descent>;;
667;<subject, core#broader, Warner_Bros.>;;
4032;<music, subject, American_classical_composers>;;
266;<music, subject, Georges_Delerue_Award_winners>;;
514;<musicComposer, subject, Georges_Delerue_Award_winners>;;
2325;<musicComposer, subject, 20th-century_classical_composers>;;
4122;<musicComposer, subject, 21st-century_classical_composers>;;
159;<starring, birthPlace, Chicago,_Illinois>;;
841;<starring, subject, American_stand-up_comedians>;;
121;<starring, subject, People_with_mood_disorders>;;
1327;<director, subject, Film_directors_from_New_York_City>;;
1532;<starring, subject, American_people_of_Welsh_descent>;;
325;<subject, Films_based_on_British_novels>;;
570;<starring, Robin_Williams>;;
1018;<subject, American_LGBT-related_films>;;
277;<subject, core#broader, LGBT-related_films>;;
861;<director, birthPlace, New_York_City>;;
519;<music, subject, 1953_births>;;
463;<starring, subject, People_from_Tribeca>;;
4110;<music, subject, 21st-century_classical_composers>;;
2235;<music, subject, 20th-century_classical_composers>;;
1057;<music, subject, 21st-century_American_male_musicians>;;
1069;<musicComposer, subject, 21st-century_American_male_musicians>;;
313;<musicComposer, subject, 1953_births>;;
1216;<starring, subject, Best_Miniseries_or_Television_Movie_Actor_Golden_Globe_winners>;;
129;<subject, core#broader, Films_shot_in_Ontario>;;
489;<subject, core#broader, Films_shot_in_Canada_by_city>;;
389;<starring, subject, American_atheists>;;
117;<music, subject, 1946_births>;;
1988;<distributor, industry, Outline_of_entertainment>;;
529;<distributor, subject, San_Fernando_Valley>;;
10;<starring, birthPlace, Glasgow>;;
10;<subject, core#broader, British_novels>;;
10;<subject, core#broader, Films_based_on_works_by_British_writers>;;
117;<starring, subject, Claremont_McKenna_College_alumni>;;
117;<starring, subject, People_from_Tiburon,_California>;;
117;<starring, subject, Suicides_by_asphyxiation>;;
117;<starring, restingPlace, San_Francisco_Bay>;;
117;<starring, subject, Prop_comics>;;
223;<starring, education, College_of_Marin>;;
117;<starring, isPrimaryTopicOf, Robin_Williams>;;
117;<starring, child, Zelda_Williams>;;
117;<starring, subject, American_mimes>;;
251;<starring, subject, 2014_deaths>;;
211;<starring, deathCause, Suicide_by_hanging>;;
780;<starring, subject, American_impressionists_(entertainers)>;;
293;<starring, subject, Male_actors_from_the_San_Francisco_Bay_Area>;;
105;<starring, subject, Suicides_by_hanging_in_California>;;
105;<starring, occupation, Robin_Williams__PersonFunction__1>;;
105;<starring, subject, Detroit_Country_Day_School_alumni>;;
850;<starring, education, Juilliard_School>;;
225;<starring, subject, Columbia_Records_artists>;;
126;<starring, subject, American_male_comedians_who_committed_suicide>;;
112;<starring, subject, American_male_actors_who_committed_suicide>;;
105;<starring, subject, College_of_Marin_alumni>;;
105;<starring, source, Judd_Apatow>;;
101;<starring, subject, Robin_Williams>;;
101;<starring, owl#differentFrom, Robbie_Williams>;;
101;<starring, title, List_of_awards_and_nominations_received_by_Robin_Williams>;;
101;<starring, depiction, Robin_Williams_2011a_(2).jpg>;;
321;<starring, subject, People_from_the_Bronx>;;
202;<starring, education, Claremont_McKenna_College>;;
95;<starring, subject, Deaths_from_Parkinson's_disease>;;
101;<starring, subject, Lewy_body_dementia>;;
101;<starring, subject, Suicide_in_2014>;;
1043;<starring, subject, Grammy_Award_winners>;;
101;<starring, sameAs, 93723961>;;
101;<starring, subject, People_from_Bloomfield_Hills,_Michigan>;;
97;<starring, subject, People_with_dementia>;;
101;<starring, deathPlace, Paradise_Cay,_California>;;
316;<starring, subject, Best_Supporting_Actor_Golden_Globe_(television)_winners>;;
170;<subject, core#broader, LGBT-related_mass_media_in_the_United_States>;;
166;<subject, core#broader, LGBT-related_films_by_country>;;
398;<subject, Films_set_in_Boston>;;
1040;<subject, Films_shot_in_Toronto>;;
363;<subject, Cross-dressing_in_American_films>;;
107;<subject, LGBT-related_comedy-drama_films>;;
1986;<subject, Films_set_in_New_York_City>;;
2523;<subject, 1990s_chase_films>;;
462;<studio, Regency_Enterprises>;;
538;<subject, Vietnam_War_films>;;
444;<subject, Films_set_in_Louisiana>;;
597;<subject, Regency_Enterprises_films>;;
608;<subject, Films_about_the_United_States_Army>;;
1153;<editing, Arthur_Schmidt_(film_editor)>;;
310;<artist, James_Horner>;;
142;<subject, Films_based_on_American_comics>;;
266;<rev, Filmtracks.com>;;
936;<subject, 1990s_adventure_films>;;
555;<label, Hollywood_Records>;;
201;<subject, Live-action_films_based_on_comics>;;
253;<subject, Films_set_in_1938>;;
28;<subject, 1990s_science_fiction_films>;;
417;<subject, Walt_Disney_Pictures_films>;;
78;<starring, Michael_Rapaport>;;
1229;<subject, Films_set_in_New_Jersey>;;
156;<subject, 1997_crime_thriller_films>;;
88;<starring, Janeane_Garofalo>;;
759;<subject, Obscenity_controversies_in_film>;;
880;<subject, Film_adaptations_disliked_by_their_authors>;;
84;<subject, 1971_films>;;
1061;<director, Stanley_Kubrick>;;
784;<subject, Censored_films>;;
322;<subject, Home_invasions_in_film>;;
543;<subject, Films_directed_by_Stanley_Kubrick>;;
1093;<subject, Films_based_on_science_fiction_novels>;;
821;<music, Michael_Kamen>;;
634;<subject, 1990s_romantic_drama_films>;;
281;<starring, Max_von_Sydow>;;
1438;<starring, subject, Theatre_World_Award_winners>;;
19963;<director, subject, Science_fiction_film_directors>;;
