weight;word;color;url
2500;<cinematography, Adam_Greenberg_(cinematographer)>;;
2654;<subject, Films_about_time_travel>;;
974;<subject, Carolco_Pictures_films>;;
1069;<subject, 1991_films>;;
2699;<subject, Films_set_in_California>;;
1157;<subject, Films_that_won_the_Academy_Award_for_Best_Makeup>;;
1263;<subject, Films_set_in_1997>;;
1662;<productionCompany, 20th_Century_Fox>;;
2484;<starring, Bill_Paxton>;;
1863;<subject, Films_shot_in_Mexico>;;
1545;<subject, American_adventure_drama_films>;;
1552;<subject, Epic_films_based_on_actual_events>;;
1294;<subject, Films_about_social_class>;;
7857;<subject, Films_whose_director_won_the_Best_Directing_Academy_Award>;;
3190;<subject, Films_scored_by_James_Horner>;;
1842;<subject, American_romantic_drama_films>;;
1606;<subject, Films_set_in_1996>;;
3085;<music, James_Horner>;;
3417;<productionCompany, Paramount_Pictures>;;
1319;<subject, Films_set_on_ships>;;
922;<starring, subject, 1972_births>;;
1836;<genre, Alternative_rock>;;
585;<genre, instrument, Piano>;;
616;<genre, stylisticOrigins, Hardcore_punk>;;
588;<genre, musicFusionGenre, Alternative_dance>;;
588;<genre, musicFusionGenre, Alternative_R&B>;;
605;<genre, musicSubgenre, Dream_pop>;;
609;<genre, format, Ogg>;;
605;<genre, stylisticOrigin, New_wave_music>;;
598;<genre, derivative, Trip_hop>;;
548;<genre, instrument, Synthesizers>;;
571;<genre, musicSubgenre, Christian_alternative_rock>;;
571;<genre, stylisticOrigin, Hardcore_punk>;;
571;<genre, musicSubgenre, Post-grunge>;;
431;<writer, subject, Gay_writers>;;
571;<genre, musicSubgenre, Post-rock>;;
571;<genre, subject, Alternative_rock>;;
571;<genre, soundRecording, Alternative_rock__Sound__1>;;
668;<genre, stylisticOrigin, Punk_rock>;;
571;<genre, musicSubgenre, Grunge>;;
697;<genre, musicSubgenre, Gothic_rock>;;
506;<genre, stylisticOrigin, Post-punk>;;
531;<genre, musicSubgenre, Geek_rock>;;
928;<genre, instrument, Acoustic_guitar>;;
514;<genre, musicSubgenre, Noise_pop>;;
514;<genre, musicSubgenre, Math_rock>;;
305;<writer, subject, LGBT_screenwriters>;;
507;<genre, instrument, Electric_bass_guitar>;;
531;<genre, derivative, Alternative_country>;;
490;<genre, instrument, Electronic_keyboards>;;
2636;<starring, subject, Film_directors_from_California>;;
535;<genre, instrument, Drum_machine>;;
480;<genre, musicSubgenre, Emo>;;
1124;<genre, subject, American_styles_of_music>;;
656;<genre, derivative, Neo-psychedelia>;;
480;<genre, isPrimaryTopicOf, Alternative_rock>;;
432;<genre, stylisticOrigins, Post-punk>;;
456;<genre, instrument, Electric_guitars>;;
463;<genre, musicSubgenre, Post-punk_revival>;;
2493;<starring, subject, American_people_of_Swedish_descent>;;
480;<genre, musicSubgenre, Britpop>;;
463;<genre, stylisticOrigins, Punk_rock>;;
480;<genre, musicSubgenre, College_rock>;;
463;<genre, musicSubgenre, Post-Britpop>;;
446;<genre, musicSubgenre, Shoegazing>;;
446;<genre, instrument, Acoustic_bass_guitar>;;
446;<genre, stylisticOrigins, New_wave_music>;;
446;<genre, musicSubgenre, Nu_gaze>;;
423;<writer, subject, LGBT_writers_from_the_United_States>;;
423;<genre, instrument, Singing_vocals>;;
429;<genre, musicSubgenre, Indie_rock>;;
429;<genre, derivative, Alternative_hip_hop>;;
149;<label, subject, Sony_Music>;;
98;<label, parentCompany, Sony_Music>;;
1325;<producer, subject, Businesspeople_from_Los_Angeles>;;
1064;<starring, subject, American_humanitarians>;;
521;<writer, subject, Showrunners>;;
424;<starring, subject, 1975_births>;;
126;<label, parent, Sony_Music>;;
541;<starring, subject, 1976_births>;;
515;<label, subject, Jazz_record_labels>;;
3034;<starring, subject, Screenwriters_from_California>;;
546;<starring, subject, Ashkenazi_Jews>;;
302;<starring, subject, People_from_the_Upper_East_Side>;;
437;<writer, subject, American_television_directors>;;
1396;<starring, subject, Film_directors_from_New_York_City>;;
1281;<producer, birthPlace, Los_Angeles>;;
3793;<subject, core#broader, American_teen_films>;;
2397;<subject, core#broader, 1990s_teen_films>;;
2581;<starring, subject, Actresses_of_British_descent>;;
2188;<producer, subject, Film_producers_from_California>;;
802;<starring, subject, Actresses_from_New_York_City>;;
3213;<starring, subject, American_voice_actresses>;;
3066;<producer, subject, American_film_producers>;;
493;<label, Columbia_Records>;;
3443;<distributor, Columbia_Pictures>;;
2775;<subject, American_high_school_films>;;
1150;<producer, subject, USC_School_of_Cinematic_Arts_alumni>;;
2302;<starring, subject, 20th-century_American_actresses>;;
2133;<starring, subject, American_film_actresses>;;
182;<producer, almaMater, USC_School_of_Cinematic_Arts>;;
179;<extra, subject, Musical_groups_established_in_1993>;;
2202;<starring, subject, 21st-century_American_actresses>;;
1304;<starring, subject, LGBT_rights_activists_from_the_United_States>;;
2140;<music, subject, Male_film_score_composers>;;
633;<starring, subject, 21st-century_American_women_singers>;;
57;<writer, subject, LGBT_producers>;;
125;<starring, subject, Writers_from_California>;;
4336;<producer, subject, Living_people>;;
16;<producer, subject, 1959_births>;;
27;<label, subject, Mass_media_companies_of_the_United_States>;;
671;<distributor, subsid, Ghost_Corps>;;
27;<label, founder, Edward_D._Easton>;;
729;<distributor, subject, Columbia_Pictures>;;
27;<label, distributingLabel, Sony_Music_Entertainment>;;
745;<distributor, headquarter, Sony_Pictures_Studios>;;
419;<writer, subject, LGBT_directors>;;
27;<label, homepage, >;;
745;<distributor, owner, Sony_Corporation_of_America>;;
718;<distributor, subject, 1982_mergers_and_acquisitions>;;
852;<subject, Films_based_on_urban_legends>;;
4760;<subject, American_slasher_films>;;
1319;<subject, 1990s_slasher_films>;;
561;<subject, 1998_horror_films>;;
817;<subject, Films_shot_in_Toronto>;;
721;<subject, 1990s_serial_killer_films>;;
605;<subject, 1990s_teen_drama_films>;;
644;<subject, American_teen_drama_films>;;
360;<subject, 1990s_science_fiction_horror_films>;;
692;<subject, Films_about_educators>;;
1277;<subject, American_science_fiction_horror_films>;;
1360;<subject, American_teen_romance_films>;;
1189;<subject, 1990s_teen_romance_films>;;
902;<subject, 1990s_teen_horror_films>;;
2057;<subject, American_teen_horror_films>;;
202;<music, Christopher_Young>;;
319;<subject, Films_set_in_universities_and_colleges>;;
145;<subject, Canadian_films>;;
192;<subject, Films_scored_by_Christopher_Young>;;
187;<musicComposer, Christopher_Young>;;
3800;<subject, American_films_about_revenge>;;
906;<subject, Film_adaptations_disliked_by_their_authors>;;
339;<subject, 1997_directorial_debut_films>;;
371;<subject, 1997_horror_films>;;
706;<subject, Films_set_in_Boston>;;
470;<music, John_Debney>;;
458;<subject, Films_set_in_North_Carolina>;;
460;<subject, Films_scored_by_John_Debney>;;
449;<musicComposer, John_Debney>;;
1967;<subject, Films_set_in_1998>;;
575;<subject, Films_based_on_thriller_novels>;;
604;<subject, American_fantasy_films>;;
675;<subject, Dark_fantasy_films>;;
696;<genre, Rock_music>;;
1104;<subject, 1990s_high_school_films>;;
316;<subject, Films_shot_in_Austin,_Texas>;;
619;<productionCompany, Dimension_Films>;;
607;<subject, American_mystery_films>;;
1022;<subject, Films_set_in_Ohio>;;
818;<subject, Alien_invasions_in_films>;;
2073;<distributor, Miramax>;;
851;<subject, Dimension_Films_films>;;
182;<subject, 1990s_mystery_films>;;
1353;<subject, Miramax_films>;;
1351;<starring, Al_Pacino>;;
840;<subject, Films_shot_in_Texas>;;
275;<starring, Dennis_Quaid>;;
543;<subject, American_football_films>;;
1061;<subject, Films_set_in_Miami>;;
193;<starring, Charlton_Heston>;;
265;<subject, American_business_films>;;
4676;<distributor, New_Line_Cinema>;;
1728;<subject, American_crime_drama_films>;;
247;<subject, Films_about_con_artists>;;
259;<subject, 2000_directorial_debut_films>;;
385;<subject, American_natural_horror_films>;;
640;<editing, Frank_J._Urioste>;;
145;<subject, 1990s_horror_thriller_films>;;
709;<subject, 1999_LGBT-related_films>;;
1353;<subject, Incest_in_film>;;
93;<music, Edward_Shearmur>;;
93;<musicComposer, Edward_Shearmur>;;
93;<subject, Films_scored_by_Edward_Shearmur>;;
182;<subject, Bisexuality-related_films>;;
550;<subject, Films_about_virginity>;;
292;<subject, Films_based_on_romance_novels>;;
1149;<subject, 1999_directorial_debut_films>;;
1297;<subject, American_LGBT-related_films>;;
104;<subject, Films_based_on_French_novels>;;
1588;<starring, subject, American_impressionists_(entertainers)>;;
1108;<starring, subject, Golden_Globe_Award-winning_producers>;;
3331;<starring, subject, Outstanding_Performance_by_a_Cast_in_a_Motion_Picture_Screen_Actors_Guild_Award_winners>;;
774;<starring, Robin_Williams>;;
959;<starring, subject, Outstanding_Performance_by_a_Male_Actor_in_a_Supporting_Role_Screen_Actors_Guild_Award_winners>;;
3962;<starring, subject, American_people_of_French_descent>;;
446;<starring, subject, Claremont_McKenna_College_alumni>;;
446;<starring, subject, Male_suicides>;;
446;<starring, subject, People_from_Tiburon,_California>;;
446;<starring, subject, Suicides_by_asphyxiation>;;
446;<starring, restingPlace, San_Francisco_Bay>;;
446;<starring, subject, Prop_comics>;;
893;<starring, education, College_of_Marin>;;
420;<starring, subject, American_Episcopalians>;;
446;<starring, isPrimaryTopicOf, Robin_Williams>;;
446;<starring, child, Zelda_Williams>;;
446;<starring, subject, American_mimes>;;
446;<starring, subject, People_with_mood_disorders>;;
1238;<starring, subject, Science_fiction_fans>;;
538;<starring, subject, 2014_deaths>;;
2237;<starring, subject, Male_actors_from_California>;;
893;<starring, deathCause, Suicide_by_hanging>;;
464;<starring, subject, Male_actors_from_Michigan>;;
544;<starring, subject, Male_actors_from_the_San_Francisco_Bay_Area>;;
423;<starring, birthPlace, Chicago,_Illinois>;;
446;<starring, subject, Suicides_by_hanging_in_California>;;
446;<starring, occupation, Robin_Williams__PersonFunction__1>;;
446;<starring, subject, Detroit_Country_Day_School_alumni>;;
1169;<starring, education, Juilliard_School>;;
446;<starring, subject, American_male_comedians_who_committed_suicide>;;
446;<starring, subject, American_male_actors_who_committed_suicide>;;
446;<starring, subject, College_of_Marin_alumni>;;
446;<starring, source, Judd_Apatow>;;
446;<starring, subject, Robin_Williams>;;
446;<starring, owl#differentFrom, Robbie_Williams>;;
446;<starring, title, List_of_awards_and_nominations_received_by_Robin_Williams>;;
446;<starring, depiction, Robin_Williams_2011a_(2).jpg>;;
870;<starring, education, Claremont_McKenna_College>;;
440;<starring, subject, Deaths_from_Parkinson's_disease>;;
446;<starring, subject, Lewy_body_dementia>;;
423;<starring, subject, Suicide_in_2014>;;
423;<starring, sameAs, 93723961>;;
423;<starring, subject, People_from_Bloomfield_Hills,_Michigan>;;
400;<starring, subject, People_with_dementia>;;
423;<starring, deathPlace, Paradise_Cay,_California>;;
3357;<starring, subject, 21st-century_American_comedians>;;
825;<starring, subject, Juilliard_School_alumni>;;
4032;<starring, subject, Best_Musical_or_Comedy_Actor_Golden_Globe_(film)_winners>;;
2325;<starring, subject, American_people_of_Welsh_descent>;;
2034;<starring, subject, Best_Musical_or_Comedy_Actor_Golden_Globe_(television)_winners>;;
4024;<starring, subject, American_people_of_Scottish_descent>;;
5175;<starring, subject, Male_actors_of_German_descent>;;
625;<starring, subject, Comedians_from_Illinois>;;
2778;<editing, occupation, Film_editor>;;
1687;<starring, subject, American_stand-up_comedians>;;
2724;<starring, subject, American_male_comedians>;;
2314;<starring, subject, 20th-century_American_comedians>;;
5969;<director, subject, Screenwriters_from_New_York_(state)>;;
1127;<producer, subject, Screenwriters_from_California>;;
573;<productionCompany, subject, Companies_based_in_Burbank,_California>;;
539;<productionCompany, hqLocationCity, Burbank,_California>;;
1297;<distributor, industry, Motion_pictures>;;
3880;<distributor, type, Division_(business)>;;
1577;<distributor, service, Film_promotion>;;
632;<music, subject, Jewish_American_classical_musicians>;;
615;<musicComposer, subject, Jewish_American_classical_musicians>;;
1614;<music, subject, 21st-century_American_male_musicians>;;
1616;<distributor, service, Film_distribution>;;
1919;<subject, core#broader, Works_adapted_into_video_games>;;
4572;<starring, subject, American_people_of_German_descent>;;
2339;<starring, subject, Best_Supporting_Actor_Academy_Award_winners>;;
1994;<subject, core#broader, Films_adapted_into_works>;;
2665;<starring, subject, Primetime_Emmy_Award_winners>;;
563;<starring, subject, Columbia_Records_artists>;;
1542;<starring, subject, Male_actors_from_Chicago>;;
1143;<starring, subject, 1951_births>;;
1733;<starring, subject, Grammy_Award_winners>;;
2764;<music, genre, Film_score>;;
1388;<starring, subject, American_male_comedy_actors>;;
3109;<starring, subject, Audiobook_narrators>;;
3941;<starring, subject, Cecil_B._DeMille_Award_Golden_Globe_winners>;;
2961;<distributor, Walt_Disney_Studios_Motion_Pictures>;;
720;<director, subject, New_York_(state)_Democrats>;;
50;<subject, core#broader, Works_set_in_psychiatric_hospitals>;;
1712;<director, subject, American_music_video_directors>;;
1723;<writer, subject, Writers_Guild_of_America_Award_winners>;;
5230;<cinematography, award, Academy_Award_for_Best_Cinematography>;;
50;<subject, core#broader, Films_about_psychiatry>;;
50;<subject, core#broader, Hospital_films>;;
156;<subject, Films_based_on_adaptations>;;
2046;<subject, Columbia_Pictures_films>;;
3012;<musicComposer, James_Horner>;;
357;<subject, Medical-themed_films>;;
1517;<subject, Films_set_in_1969>;;
1588;<subject, 1996_films>;;
405;<subject, American_comedy_films>;;
659;<subject, American_remakes_of_French_films>;;
3930;<distributor, Warner_Bros.>;;
896;<subject, Films_scored_by_James_Newton_Howard>;;
958;<music, James_Newton_Howard>;;
932;<musicComposer, James_Newton_Howard>;;
3099;<subject, American_action_films>;;
890;<subject, PolyGram_Filmed_Entertainment_films>;;
522;<starring, Val_Kilmer>;;
312;<subject, Films_shot_in_Oregon>;;
541;<starring, Tommy_Lee_Jones>;;
625;<subject, Films_scored_by_Elliot_Goldenthal>;;
625;<music, Elliot_Goldenthal>;;
477;<productionCompany, Warner_Bros.>;;
615;<musicComposer, Elliot_Goldenthal>;;
602;<studio, Columbia_Pictures>;;
393;<subject, American_robot_films>;;
172;<distributor, Sony_Pictures_Motion_Picture_Group>;;
1284;<subject, Android_(robot)_films>;;
704;<productionCompany, Columbia_Pictures>;;
730;<subject, 1990s_fantasy-comedy_films>;;
342;<subject, Interscope_Communications_films>;;
265;<productionCompany, Interscope_Communications>;;
323;<subject, American_children's_fantasy_films>;;
784;<artist, James_Horner>;;
327;<subject, Films_shot_in_Maine>;;
1157;<distributor, Sony_Pictures_Entertainment_Motion_Picture_Group>;;
47;<subject, Films_based_on_children's_books>;;
819;<subject, Films_about_orphans>;;
525;<starring, Kirsten_Dunst>;;
105;<subject, 1990s_fantasy_adventure_films>;;
67;<subject, Films_about_animals>;;
1030;<distributor, Sony_Pictures_Releasing>;;
1574;<subject, Films_shot_in_Vancouver>;;
490;<subject, American_fantasy_adventure_films>;;
769;<subject, American_adventure_comedy_films>;;
658;<subject, American_coming-of-age_comedy-drama_films>;;
1029;<music, Michael_Kamen>;;
1372;<subject, Films_scored_by_Michael_Kamen>;;
422;<productionCompany, American_Zoetrope>;;
382;<subject, 1990s_coming-of-age_comedy-drama_films>;;
918;<subject, American_Zoetrope_films>;;
1477;<musicComposer, Michael_Kamen>;;
2267;<distributor, United_Artists>;;
1809;<editing, Arthur_Schmidt_(film_editor)>;;
417;<subject, Gay-related_films>;;
83;<subject, 1996_LGBT-related_films>;;
719;<subject, Films_shot_in_Miami>;;
198;<subject, American_films_based_on_plays>;;
183;<subject, LGBT-related_comedy_films>;;
981;<subject, 1996_comedy_films>;;
585;<subject, 2000_drama_films>;;
93;<subject, Films_set_in_apartment_buildings>;;
108;<subject, Artisan_Entertainment_films>;;
303;<subject, American_psychological_drama_films>;;
